Job Name,Company Name,Tag,Level,Location
Project Manager,CÔNG TY CỔ PHẦN GLOBAL TECHNOLOGY SOLUTIONS VIỆT NAM,Nghỉ thứ 7,Trưởng/Phó phòng,- Hà Nội: Cầu Giấy
Fullstack Developer,CÔNG TY TNHH SAMSUNG SDS VIỆT NAM,Chuyên môn Software Engineer,Nhân viên,"- Hà Nội: Tòa PVI, Số 1 Phạm Văn Bạch, Yên Hòa, Cầu Giấy"
Fullstack Developer,CÔNG TY TNHH SAMSUNG SDS VIỆT NAM,IT - Phần mềm,Nhân viên,"- Hà Nội: Tòa PVI, Số 1 Phạm Văn Bạch, Yên Hòa, Cầu Giấy"
Business Analyst,TỔNG CÔNG TY CỔ PHẦN BƯU CHÍNH VIETTEL,Chuyên môn Business Analyst (Phân tích nghiệp vụ),Nhân viên,"- Hà Nội: Đường Duy Tân, Phường Dịch Vọng Hậu, Cầu Giấy"
Business Analyst,TỔNG CÔNG TY CỔ PHẦN BƯU CHÍNH VIETTEL,IT - Phần mềm,Nhân viên,"- Hà Nội: Đường Duy Tân, Phường Dịch Vọng Hậu, Cầu Giấy"
Business Analyst,TỔNG CÔNG TY CỔ PHẦN BƯU CHÍNH VIETTEL,Bưu chính,Nhân viên,"- Hà Nội: Đường Duy Tân, Phường Dịch Vọng Hậu, Cầu Giấy"
Business Analyst,TỔNG CÔNG TY CỔ PHẦN BƯU CHÍNH VIETTEL,Tài chính,Nhân viên,"- Hà Nội: Đường Duy Tân, Phường Dịch Vọng Hậu, Cầu Giấy"
Trưởng Phòng Kỹ Thuật,CÔNG TY TNHH ONELINK TECHNOLOGY (VIỆT NAM),Chuyên môn Technical Manager,Trưởng/Phó phòng,"- Hà Nội: 15-TM1A-1, Khu Đô Thị Nam Đường Vành Đai 3, Phường Định Công, Hoàng Mai"
Trưởng Phòng Kỹ Thuật,CÔNG TY TNHH ONELINK TECHNOLOGY (VIỆT NAM),An ninh mạng,Trưởng/Phó phòng,"- Hà Nội: 15-TM1A-1, Khu Đô Thị Nam Đường Vành Đai 3, Phường Định Công, Hoàng Mai"
Trưởng Phòng Kỹ Thuật,CÔNG TY TNHH ONELINK TECHNOLOGY (VIỆT NAM),IT - Phần mềm,Trưởng/Phó phòng,"- Hà Nội: 15-TM1A-1, Khu Đô Thị Nam Đường Vành Đai 3, Phường Định Công, Hoàng Mai"
Trưởng Phòng Kỹ Thuật,CÔNG TY TNHH ONELINK TECHNOLOGY (VIỆT NAM),Điện toán đám mây (Cloud),Trưởng/Phó phòng,"- Hà Nội: 15-TM1A-1, Khu Đô Thị Nam Đường Vành Đai 3, Phường Định Công, Hoàng Mai"
Trưởng Phòng Kỹ Thuật,CÔNG TY TNHH ONELINK TECHNOLOGY (VIỆT NAM),Nghỉ thứ 7,Trưởng/Phó phòng,"- Hà Nội: 15-TM1A-1, Khu Đô Thị Nam Đường Vành Đai 3, Phường Định Công, Hoàng Mai"
Customer Support,Tek Experts Vietnam,Chuyên môn Chăm sóc khách hàng,Nhân viên,"- Hà Nội: Lotte Center, Ba Đình"
Security Engineer,CÔNG TY CỔ PHẦN PHÁT TRIỂN KỸ THUẬT SỐ KNT,Chuyên môn Công nghệ thông tin khác,Nhân viên,"- Hà Nội: D29 Phạm Văn Bạch, Cầu Giấy"
Security Engineer,CÔNG TY CỔ PHẦN PHÁT TRIỂN KỸ THUẬT SỐ KNT,IT - Phần cứng và máy tính,Nhân viên,"- Hà Nội: D29 Phạm Văn Bạch, Cầu Giấy"
Security Engineer,CÔNG TY CỔ PHẦN PHÁT TRIỂN KỸ THUẬT SỐ KNT,Nghỉ thứ 7,Nhân viên,"- Hà Nội: D29 Phạm Văn Bạch, Cầu Giấy"
Team Leader Hà Nội,CÔNG TY TNHH ACWORKS VIỆT NAM,Chuyên môn AI Engineer,Trưởng/Phó phòng,"- Hà Nội: Tầng 5, toà nhà Diamond Flower, 48 Lê Văn Lương, Nhân Chính, Thanh Xuân"
Team Leader Hà Nội,CÔNG TY TNHH ACWORKS VIỆT NAM,IT - Phần mềm,Trưởng/Phó phòng,"- Hà Nội: Tầng 5, toà nhà Diamond Flower, 48 Lê Văn Lương, Nhân Chính, Thanh Xuân"
,Công ty CP Giải pháp Thanh toán Việt Nam (VNPAY),Chuyên môn DevOps Engineer,Nhân viên,"- Hà Nội: 97 Láng Hạ, Phường Đống Đa, Đống Đa"
,Công ty CP Giải pháp Thanh toán Việt Nam (VNPAY),Nghỉ thứ 7,Nhân viên,"- Hà Nội: 97 Láng Hạ, Phường Đống Đa, Đống Đa"
Security Engineer,Công ty Cổ phần Công nghệ NexGen VN,Chuyên môn Chuyên viên IT Security,Nhân viên,"- Hà Nội: Số 15 ngõ 71 Nguyễn Thị Định, Trung Hòa, Cầu Giấy"
Security Engineer,Công ty Cổ phần Công nghệ NexGen VN,IT - Phần cứng và máy tính,Nhân viên,"- Hà Nội: Số 15 ngõ 71 Nguyễn Thị Định, Trung Hòa, Cầu Giấy"
Security Engineer,Công ty Cổ phần Công nghệ NexGen VN,IT - Phần mềm,Nhân viên,"- Hà Nội: Số 15 ngõ 71 Nguyễn Thị Định, Trung Hòa, Cầu Giấy"
Product Manager,CÔNG TY CỔ PHẦN ZTO LABS,Chuyên môn IT Project Manager,Trưởng nhóm,"- Hà Nội: NIC Hanoi, Ngõ 7 Tôn Thất Thuyết, Dịch Vọng Hậu, Cầu Giấy, Cầu Giấy"
Product Manager,CÔNG TY CỔ PHẦN ZTO LABS,IT - Phần mềm,Trưởng nhóm,"- Hà Nội: NIC Hanoi, Ngõ 7 Tôn Thất Thuyết, Dịch Vọng Hậu, Cầu Giấy, Cầu Giấy"
Product Manager,CÔNG TY CỔ PHẦN ZTO LABS,Nghỉ thứ 7,Trưởng nhóm,"- Hà Nội: NIC Hanoi, Ngõ 7 Tôn Thất Thuyết, Dịch Vọng Hậu, Cầu Giấy, Cầu Giấy"
Product Manager,CÔNG TY CỔ PHẦN ZTO LABS,Tiếng Anh TOEIC 800,Trưởng nhóm,"- Hà Nội: NIC Hanoi, Ngõ 7 Tôn Thất Thuyết, Dịch Vọng Hậu, Cầu Giấy, Cầu Giấy"
Project Manager Quản Lý Dự Án,Công ty cổ phần AppotaPay,Chuyên môn IT Project Manager,Quản lý / Giám sát,"- Hà Nội: Tòa nhà 15+17, ngõ 81 Láng Hạ, Thành Công, Ba Đình"
Project Manager Quản Lý Dự Án,Công ty cổ phần AppotaPay,IT - Phần mềm,Quản lý / Giám sát,"- Hà Nội: Tòa nhà 15+17, ngõ 81 Láng Hạ, Thành Công, Ba Đình"
Project Manager Quản Lý Dự Án,Công ty cổ phần AppotaPay,Thương mại điện tử,Quản lý / Giám sát,"- Hà Nội: Tòa nhà 15+17, ngõ 81 Láng Hạ, Thành Công, Ba Đình"
Project Manager Quản Lý Dự Án,Công ty cổ phần AppotaPay,Tài chính,Quản lý / Giám sát,"- Hà Nội: Tòa nhà 15+17, ngõ 81 Láng Hạ, Thành Công, Ba Đình"
Kỹ Sư Vận Hành Devops Engineer,CÔNG TY CỔ PHẦN THƯƠNG MẠI & DỊCH VỤ MEDLATEC GROUP,Chuyên môn DevOps Engineer,Nhân viên,"- Hà Nội: Số 270 Thụy Khuê, Tây Hồ"
Kỹ Sư Vận Hành Devops Engineer,CÔNG TY CỔ PHẦN THƯƠNG MẠI & DỊCH VỤ MEDLATEC GROUP,IT - Phần mềm,Nhân viên,"- Hà Nội: Số 270 Thụy Khuê, Tây Hồ"
Kỹ Sư Vận Hành Devops Engineer,CÔNG TY CỔ PHẦN THƯƠNG MẠI & DỊCH VỤ MEDLATEC GROUP,IT - Phần cứng và máy tính,Nhân viên,"- Hà Nội: Số 270 Thụy Khuê, Tây Hồ"
Kỹ Sư Vận Hành Devops Engineer,CÔNG TY CỔ PHẦN THƯƠNG MẠI & DỊCH VỤ MEDLATEC GROUP,Tiếng Anh Đọc hiểu,Nhân viên,"- Hà Nội: Số 270 Thụy Khuê, Tây Hồ"
Kỹ Sư Vận Hành Devops Engineer,CÔNG TY CỔ PHẦN THƯƠNG MẠI & DỊCH VỤ MEDLATEC GROUP,Tuổi 28 - 40,Nhân viên,"- Hà Nội: Số 270 Thụy Khuê, Tây Hồ"
Chuyên Viên Phân Tích Nghiệp Vụ BA PO Bank,Công Ty Cổ Phần GoGroup,Chuyên môn Product Owner/Product Manager,Nhân viên,"- Hà Nội: 37 lê văn lương, Cầu Giấy"
Chuyên Viên Phân Tích Nghiệp Vụ BA PO Bank,Công Ty Cổ Phần GoGroup,IT - Phần mềm,Nhân viên,"- Hà Nội: 37 lê văn lương, Cầu Giấy"
Chuyên Viên Phân Tích Nghiệp Vụ BA PO Bank,Công Ty Cổ Phần GoGroup,Ngân hàng,Nhân viên,"- Hà Nội: 37 lê văn lương, Cầu Giấy"
Chuyên Viên Phân Tích Nghiệp Vụ BA PO Bank,Công Ty Cổ Phần GoGroup,Tài chính,Nhân viên,"- Hà Nội: 37 lê văn lương, Cầu Giấy"
Chuyên Viên Phân Tích Nghiệp Vụ BA PO Bank,Công Ty Cổ Phần GoGroup,Nghỉ thứ 7,Nhân viên,"- Hà Nội: 37 lê văn lương, Cầu Giấy"
Python Developer,Công ty Cổ Phần Rikkeisoft,Chuyên môn Backend Developer,Nhân viên,"- Hà Nội: Tòa Handico Phạm Hùng, Phường Mễ Trì, Nam Từ Liêm"
Frontend Developer,SonatGame Studio,Chuyên môn Frontend Developer,Nhân viên,"- Hà Nội: 265 Cầu Giấy, Cầu Giấy"
Frontend Developer,SonatGame Studio,IT - Phần mềm,Nhân viên,"- Hà Nội: 265 Cầu Giấy, Cầu Giấy"
Frontend Developer,SonatGame Studio,Game,Nhân viên,"- Hà Nội: 265 Cầu Giấy, Cầu Giấy"
Frontend Developer,SonatGame Studio,Nghỉ thứ 7,Nhân viên,"- Hà Nội: 265 Cầu Giấy, Cầu Giấy"
,Công ty Cổ phần Hệ thống Công nghệ ETC,Chuyên môn Quản trị và vận hành bảo mật,Nhân viên,"- Hà Nội: Tòa 319 Bộ Quốc Phòng, 63 Lê Văn Lương, Cầu Giấy, Cầu Giấy"
,Công ty Cổ phần Hệ thống Công nghệ ETC,Nghỉ thứ 7,Nhân viên,"- Hà Nội: Tòa 319 Bộ Quốc Phòng, 63 Lê Văn Lương, Cầu Giấy, Cầu Giấy"
Nhân Viên Kỹ Thuật,Công ty TNHH Phân Phối Synnex FPT,Chuyên môn IT Consultant,Nhân viên,"- Hà Nội: Yên Lãng, Đống Đa"
Developer VueJS JavaScript,Công Ty TNHH LG CNS VIỆT NAM,Chuyên môn Frontend Developer,Nhân viên,"- Hà Nội: Tầng 15, Keangnam Landmark 72, Nam Từ Liêm"
Developer VueJS JavaScript,Công Ty TNHH LG CNS VIỆT NAM,Nghỉ thứ 7,Nhân viên,"- Hà Nội: Tầng 15, Keangnam Landmark 72, Nam Từ Liêm"
Backend Developer,Công ty Cổ phần Giải pháp Công nghệ Elsaga,Chuyên môn Backend Developer,Nhân viên,- Hà Nội: Hà Đông
Backend Developer,Công ty Cổ phần Giải pháp Công nghệ Elsaga,IT - Phần mềm,Nhân viên,- Hà Nội: Hà Đông
BrSE,FPT Software,Chuyên môn Kỹ sư cầu nối BrSE,Nhân viên,"- Hà Nội: FPT Building, 17 Duy Tân Str., Cầu Giấy District, Hanoi, Cầu Giấy - Hồ Chí Minh: F-Town 3, 3 Võ Chí Công, Phường Long Thạnh Mỹ Ho Chi Minh City, Vietnam, Thủ Đức - Đà Nẵng: Tòa Nhà FPT Complex, Ðường Nam Kỳ Khởi Nghĩa, Phường Hoà Hải TP.Ðà Nẵng, Ngũ Hành Sơn - Thừa Thiên Huế: The Manor Crown, 62 To Huu, Hue City, TP Huế ...và 1 địa điểm khác Thu gọn"
BrSE,FPT Software,Nghỉ thứ 7,Nhân viên,"- Hà Nội: FPT Building, 17 Duy Tân Str., Cầu Giấy District, Hanoi, Cầu Giấy - Hồ Chí Minh: F-Town 3, 3 Võ Chí Công, Phường Long Thạnh Mỹ Ho Chi Minh City, Vietnam, Thủ Đức - Đà Nẵng: Tòa Nhà FPT Complex, Ðường Nam Kỳ Khởi Nghĩa, Phường Hoà Hải TP.Ðà Nẵng, Ngũ Hành Sơn - Thừa Thiên Huế: The Manor Crown, 62 To Huu, Hue City, TP Huế ...và 1 địa điểm khác Thu gọn"
BrSE,FPT Software,Tiếng Nhật JLPT N2,Nhân viên,"- Hà Nội: FPT Building, 17 Duy Tân Str., Cầu Giấy District, Hanoi, Cầu Giấy - Hồ Chí Minh: F-Town 3, 3 Võ Chí Công, Phường Long Thạnh Mỹ Ho Chi Minh City, Vietnam, Thủ Đức - Đà Nẵng: Tòa Nhà FPT Complex, Ðường Nam Kỳ Khởi Nghĩa, Phường Hoà Hải TP.Ðà Nẵng, Ngũ Hành Sơn - Thừa Thiên Huế: The Manor Crown, 62 To Huu, Hue City, TP Huế ...và 1 địa điểm khác Thu gọn"
,Công ty Cổ phần Công nghệ và Tư vấn CIC,Chuyên môn BIM Engineer,Nhân viên,"- Hà Nội: 37 Lê Đại Hành, P. Lê Đại Hành, Hai Bà Trưng"
,Công ty Cổ phần Công nghệ và Tư vấn CIC,Xây dựng,Nhân viên,"- Hà Nội: 37 Lê Đại Hành, P. Lê Đại Hành, Hai Bà Trưng"
,Công ty Cổ phần Công nghệ và Tư vấn CIC,Nghỉ thứ 7,Nhân viên,"- Hà Nội: 37 Lê Đại Hành, P. Lê Đại Hành, Hai Bà Trưng"
Business Analyst Tài Chính Kế Toán,CÔNG TY CỔ PHẦN BUCA,Chuyên môn Business Analyst (Phân tích nghiệp vụ),Trưởng nhóm,"- Hà Nội: Tòa nhà Hoa Anh Đào, ngõ 33 Lưu Hữu Phước, Nam Từ Liêm, Từ Liêm"
Business Analyst Tài Chính Kế Toán,CÔNG TY CỔ PHẦN BUCA,IT - Phần mềm,Trưởng nhóm,"- Hà Nội: Tòa nhà Hoa Anh Đào, ngõ 33 Lưu Hữu Phước, Nam Từ Liêm, Từ Liêm"
Business Analyst Tài Chính Kế Toán,CÔNG TY CỔ PHẦN BUCA,Kế toán,Trưởng nhóm,"- Hà Nội: Tòa nhà Hoa Anh Đào, ngõ 33 Lưu Hữu Phước, Nam Từ Liêm, Từ Liêm"
Business Analyst Tài Chính Kế Toán,CÔNG TY CỔ PHẦN BUCA,Kiểm toán,Trưởng nhóm,"- Hà Nội: Tòa nhà Hoa Anh Đào, ngõ 33 Lưu Hữu Phước, Nam Từ Liêm, Từ Liêm"
Quản Trị Hệ Thống System Administrator,Công Ty Cổ Phần VCCorp,Chuyên môn System Administrator,Nhân viên,"- Hà Nội: Tầng 17, tòa nhà 24T2, số 85 Vũ Trọng Phụng, Thanh Xuân"
Senior .NET Developer,Công ty Cổ phần VNEXT SOFTWARE,Chuyên môn Backend Developer,Nhân viên,- Hà Nội
Senior .NET Developer,Công ty Cổ phần VNEXT SOFTWARE,IT - Phần mềm,Nhân viên,- Hà Nội
Senior .NET Developer,Công ty Cổ phần VNEXT SOFTWARE,Nghỉ thứ 7,Nhân viên,- Hà Nội
Giảng Viên Cơ Hữu,TRƯỜNG ĐẠI HỌC CÔNG NGHỆ ĐÔNG Á,Chuyên môn Công nghệ thông tin khác,Nhân viên,"- Hà Nội: Đường Trịnh Văn Bô, Nam Từ Liêm"
Giảng Viên Cơ Hữu,TRƯỜNG ĐẠI HỌC CÔNG NGHỆ ĐÔNG Á,IT - Phần cứng và máy tính,Nhân viên,"- Hà Nội: Đường Trịnh Văn Bô, Nam Từ Liêm"
Giảng Viên Cơ Hữu,TRƯỜNG ĐẠI HỌC CÔNG NGHỆ ĐÔNG Á,IT - Phần mềm,Nhân viên,"- Hà Nội: Đường Trịnh Văn Bô, Nam Từ Liêm"
System Administrator Quản Trị Hệ Thống,Công Ty Cổ Phần VCCorp,Chuyên môn System Administrator,Nhân viên,"- Hà Nội: Center Building, 85 Vũ Trọng Phụng,, Thanh Xuân"
Data Engineer,Công ty TNHH Công Nghệ và Thương Mại Lifesup,Chuyên môn Data Engineer,Trưởng nhóm,"- Hà Nội: 60 Hoàng Quốc Việt, Cầu Giấy"
Data Engineer,Công ty TNHH Công Nghệ và Thương Mại Lifesup,IT - Phần mềm,Trưởng nhóm,"- Hà Nội: 60 Hoàng Quốc Việt, Cầu Giấy"
Data Engineer,Công ty TNHH Công Nghệ và Thương Mại Lifesup,Nghỉ thứ 7,Trưởng nhóm,"- Hà Nội: 60 Hoàng Quốc Việt, Cầu Giấy"
Kỹ Sư IT Hà Nội,CHI NHÁNH TẠI THÀNH PHỐ HÀ NỘI – CÔNG TY TNHH REERACOEN VIỆT NAM,Chuyên môn Network Engineer,Nhân viên,- Hà Nội
Kỹ Sư IT Hà Nội,CHI NHÁNH TẠI THÀNH PHỐ HÀ NỘI – CÔNG TY TNHH REERACOEN VIỆT NAM,Sản xuất,Nhân viên,- Hà Nội
Kỹ Sư IT Hà Nội,CHI NHÁNH TẠI THÀNH PHỐ HÀ NỘI – CÔNG TY TNHH REERACOEN VIỆT NAM,Nghỉ thứ 7,Nhân viên,- Hà Nội
Kỹ Sư IT Hà Nội,CHI NHÁNH TẠI THÀNH PHỐ HÀ NỘI – CÔNG TY TNHH REERACOEN VIỆT NAM,Tuổi 22 - 28,Nhân viên,- Hà Nội
BrSE BA,CÔNG TY TNHH VERISERVE VIỆT NAM,Chuyên môn Business Analyst (Phân tích nghiệp vụ),Nhân viên,"- Hà Nội: Tầng 23 & Tầng 26 tòa nhà Handico Phạm Hùng, Mễ Trì, Nam Từ Liêm, Nam Từ Liêm"
BrSE BA,CÔNG TY TNHH VERISERVE VIỆT NAM,IT - Phần mềm,Nhân viên,"- Hà Nội: Tầng 23 & Tầng 26 tòa nhà Handico Phạm Hùng, Mễ Trì, Nam Từ Liêm, Nam Từ Liêm"
BrSE PO Tiếng Nhật,CÔNG TY CỔ PHẦN DEHA VIỆT NAM,Chuyên môn Product Owner/Product Manager,Nhân viên,"- Hà Nội: Tòa nhà Sông Đà, Phạm Hùng, Mỹ Đình 1, Nam Tu Liem, Ha Noi, Nam Từ Liêm"
BrSE PO Tiếng Nhật,CÔNG TY CỔ PHẦN DEHA VIỆT NAM,Nghỉ thứ 7,Nhân viên,"- Hà Nội: Tòa nhà Sông Đà, Phạm Hùng, Mỹ Đình 1, Nam Tu Liem, Ha Noi, Nam Từ Liêm"
BrSE PO Tiếng Nhật,CÔNG TY CỔ PHẦN DEHA VIỆT NAM,Tiếng Nhật JLPT N2,Nhân viên,"- Hà Nội: Tòa nhà Sông Đà, Phạm Hùng, Mỹ Đình 1, Nam Tu Liem, Ha Noi, Nam Từ Liêm"
BrSE PO Tiếng Nhật,CÔNG TY CỔ PHẦN DEHA VIỆT NAM,Tiếng Nhật Giao tiếp thành thạo,Nhân viên,"- Hà Nội: Tòa nhà Sông Đà, Phạm Hùng, Mỹ Đình 1, Nam Tu Liem, Ha Noi, Nam Từ Liêm"
Python Developer,Công ty Cổ phần JVB Việt Nam,Chuyên môn Backend Developer,Nhân viên,"- Hà Nội: Tòa Roman Plaza, Tố Hữu, Nam Từ Liêm"
Python Developer,Công ty Cổ phần JVB Việt Nam,Nghỉ thứ 7,Nhân viên,"- Hà Nội: Tòa Roman Plaza, Tố Hữu, Nam Từ Liêm"
Unity Developer,SonatGame Studio,Chuyên môn Game Developer,Nhân viên,"- Hà Nội: Tầng 10 - Tòa The West - 265 Cầu Giấy, Cầu Giấy"
Unity Developer,SonatGame Studio,Nghỉ thứ 7,Nhân viên,"- Hà Nội: Tầng 10 - Tòa The West - 265 Cầu Giấy, Cầu Giấy"
Front End Developer ReactJS Angular,CÔNG TY CỔ PHẦN BUCA,Chuyên môn Frontend Developer,Nhân viên,"- Hà Nội: Tòa nhà Hoa Anh Đào, ngõ 33 Lưu Hữu Phước, Nam Từ Liêm, Từ Liêm"
Front End Developer ReactJS Angular,CÔNG TY CỔ PHẦN BUCA,IT - Phần mềm,Nhân viên,"- Hà Nội: Tòa nhà Hoa Anh Đào, ngõ 33 Lưu Hữu Phước, Nam Từ Liêm, Từ Liêm"
Front End Developer ReactJS Angular,CÔNG TY CỔ PHẦN BUCA,Nghỉ thứ 7,Nhân viên,"- Hà Nội: Tòa nhà Hoa Anh Đào, ngõ 33 Lưu Hữu Phước, Nam Từ Liêm, Từ Liêm"
Chuyên Viên Vận Hành Hệ Thống ERP,Công ty TNHH TM & XNK Nhất Lâm,Chuyên môn System Administrator,Nhân viên,"- Hà Nội: H18+19 Ngõ 68 Trung Kín, Cầu Giấy"
Chuyên Viên Vận Hành Hệ Thống ERP,Công ty TNHH TM & XNK Nhất Lâm,IT - Phần mềm,Nhân viên,"- Hà Nội: H18+19 Ngõ 68 Trung Kín, Cầu Giấy"
Chuyên Viên Vận Hành Hệ Thống ERP,Công ty TNHH TM & XNK Nhất Lâm,IT - Phần cứng và máy tính,Nhân viên,"- Hà Nội: H18+19 Ngõ 68 Trung Kín, Cầu Giấy"
Chuyên Viên Phân Tích Nghiệp Vụ,Công ty Cổ phần Tập đoàn Karofi,Chuyên môn Business Analyst (Phân tích nghiệp vụ),Trưởng nhóm,"- Hà Nội: 117 Trần Duy Hưng - Tòa Charmvit Tower - Cầu Giấy, Cầu Giấy"
Chuyên Viên Phân Tích Nghiệp Vụ,Công ty Cổ phần Tập đoàn Karofi,IT - Phần mềm,Trưởng nhóm,"- Hà Nội: 117 Trần Duy Hưng - Tòa Charmvit Tower - Cầu Giấy, Cầu Giấy"
Chuyên Viên Phân Tích Nghiệp Vụ,Công ty Cổ phần Tập đoàn Karofi,Nghỉ thứ 7,Trưởng nhóm,"- Hà Nội: 117 Trần Duy Hưng - Tòa Charmvit Tower - Cầu Giấy, Cầu Giấy"
Data Engineer,Công ty Cổ phần Tập đoàn Meey Land,Chuyên môn Data Engineer,Trưởng nhóm,"- Hà Nội: 97-99 Láng Hạ, Đống Đa"
Data Engineer Dự Án Banking,CÔNG TY CỔ PHẦN PARALINE SOFTWARE,Chuyên môn Data Engineer,Trưởng nhóm,"- Hà Nội: 79 Dịch Vọng Hậu, Cầu Giấy"
Data Engineer Dự Án Banking,CÔNG TY CỔ PHẦN PARALINE SOFTWARE,Nghỉ thứ 7,Trưởng nhóm,"- Hà Nội: 79 Dịch Vọng Hậu, Cầu Giấy"
,Công ty TNHH LTS Global Digital Services,Chuyên môn AI Researcher,Nhân viên,"- Hà Nội: 30/304 Hồ Tùng Mậu, Bắc Từ Liêm, Bắc Từ Liêm"
,Công ty TNHH LTS Global Digital Services,IT - Phần mềm,Nhân viên,"- Hà Nội: 30/304 Hồ Tùng Mậu, Bắc Từ Liêm, Bắc Từ Liêm"
,Công ty TNHH LTS Global Digital Services,Nghỉ thứ 7,Nhân viên,"- Hà Nội: 30/304 Hồ Tùng Mậu, Bắc Từ Liêm, Bắc Từ Liêm"
,Công ty TNHH LTS Global Digital Services,Tiếng Anh IELTS 7.0,Nhân viên,"- Hà Nội: 30/304 Hồ Tùng Mậu, Bắc Từ Liêm, Bắc Từ Liêm"
Kỹ Sư Giải Pháp Phần Mềm Software Developer Hà Nội,CÔNG TY CỔ PHẦN DỊCH  VỤ CÔNG NGHỆ TIN HỌC HPT,Chuyên môn Backend Developer,Nhân viên,"- Hà Nội: Số 1 Thái Hà, Phường Trung Liệt, Đống Đa"
Fullstack,CÔNG TY TNHH TÍCH HỢP CRM,Chuyên môn Fullstack Developer,Nhân viên,"- Hà Nội: tầng 5, toà nhà AC Building, số 3 ngõ 78 Duy Tân, Cầu Giấy"
Fullstack,CÔNG TY TNHH TÍCH HỢP CRM,IT - Phần mềm,Nhân viên,"- Hà Nội: tầng 5, toà nhà AC Building, số 3 ngõ 78 Duy Tân, Cầu Giấy"
Fullstack,CÔNG TY TNHH TÍCH HỢP CRM,Nghỉ thứ 7,Nhân viên,"- Hà Nội: tầng 5, toà nhà AC Building, số 3 ngõ 78 Duy Tân, Cầu Giấy"
Fullstack,CÔNG TY TNHH TÍCH HỢP CRM,Tiếng Anh Giao tiếp cơ bản,Nhân viên,"- Hà Nội: tầng 5, toà nhà AC Building, số 3 ngõ 78 Duy Tân, Cầu Giấy"
Fullstack,CÔNG TY TNHH TÍCH HỢP CRM,Tiếng Anh Đọc hiểu,Nhân viên,"- Hà Nội: tầng 5, toà nhà AC Building, số 3 ngõ 78 Duy Tân, Cầu Giấy"
System Admin,VNDIRECT,Chuyên môn System Administrator,Nhân viên,"- Hà Nội: 43 Lê Văn Lương, Thanh Xuân"
Frontend Developer Bank,Công ty TNHH Giải pháp Phân tích dữ liệu Insight Data,Chuyên môn Frontend Developer,Trưởng nhóm,"- Hà Nội: 19-21 Vũ Trọng Phụng, Thanh Xuân, Thanh Xuân"
Frontend Developer Bank,Công ty TNHH Giải pháp Phân tích dữ liệu Insight Data,Nghỉ thứ 7,Trưởng nhóm,"- Hà Nội: 19-21 Vũ Trọng Phụng, Thanh Xuân, Thanh Xuân"
Chuyên Viên Phân Tích Dữ Liệu Senior Business Analyst Tài Chính Ngân Hàng,Công ty Cổ Phần Giải Pháp Quản Lý SSG,Chuyên môn Business Analyst (Phân tích nghiệp vụ),Nhân viên,"- Hà Nội: Số 18 Lê Văn Lương, Yên Hòa, Cầu Giấy, Thanh Xuân"
Chuyên Viên Phân Tích Dữ Liệu Senior Business Analyst Tài Chính Ngân Hàng,Công ty Cổ Phần Giải Pháp Quản Lý SSG,IT - Phần mềm,Nhân viên,"- Hà Nội: Số 18 Lê Văn Lương, Yên Hòa, Cầu Giấy, Thanh Xuân"
Chuyên Viên Phân Tích Dữ Liệu Senior Business Analyst Tài Chính Ngân Hàng,Công ty Cổ Phần Giải Pháp Quản Lý SSG,Tài chính,Nhân viên,"- Hà Nội: Số 18 Lê Văn Lương, Yên Hòa, Cầu Giấy, Thanh Xuân"
Chuyên Viên Phân Tích Dữ Liệu Senior Business Analyst Tài Chính Ngân Hàng,Công ty Cổ Phần Giải Pháp Quản Lý SSG,Ngân hàng,Nhân viên,"- Hà Nội: Số 18 Lê Văn Lương, Yên Hòa, Cầu Giấy, Thanh Xuân"
Chuyên Viên Phân Tích Dữ Liệu Senior Business Analyst Tài Chính Ngân Hàng,Công ty Cổ Phần Giải Pháp Quản Lý SSG,Tiếng Anh Đọc hiểu,Nhân viên,"- Hà Nội: Số 18 Lê Văn Lương, Yên Hòa, Cầu Giấy, Thanh Xuân"
Nhân Viên Vận Hành,Công ty cổ phần dịch vụ và giải pháp công nghệ giáo dục PHX,Chuyên môn Quản trị và vận hành bảo mật,Nhân viên,"- Hà Nội: Nguyễn văn Trác - Yên Nghĩa - Hà Đông, Hà Đông"
Nhân Viên Vận Hành,Công ty cổ phần dịch vụ và giải pháp công nghệ giáo dục PHX,Điện / Điện tử / Điện lạnh,Nhân viên,"- Hà Nội: Nguyễn văn Trác - Yên Nghĩa - Hà Đông, Hà Đông"
Nhân Viên Vận Hành,Công ty cổ phần dịch vụ và giải pháp công nghệ giáo dục PHX,Cơ khí / Tự động hóa,Nhân viên,"- Hà Nội: Nguyễn văn Trác - Yên Nghĩa - Hà Đông, Hà Đông"
Nhân Viên Vận Hành,Công ty cổ phần dịch vụ và giải pháp công nghệ giáo dục PHX,Công nghệ kỹ thuật,Nhân viên,"- Hà Nội: Nguyễn văn Trác - Yên Nghĩa - Hà Đông, Hà Đông"
Nhân Viên Vận Hành,Công ty cổ phần dịch vụ và giải pháp công nghệ giáo dục PHX,Nghỉ thứ 7,Nhân viên,"- Hà Nội: Nguyễn văn Trác - Yên Nghĩa - Hà Đông, Hà Đông"
